Attrs.Name.Value,Attrs.Name Kana.Value,Attrs.Address.Value,Attrs.Latitude.Value,Attrs.Longitude.Value,Attrs.Telephone Number.Value,Attrs.City.Value,Attrs.City Code.Value,Attrs.Prefecture.Value,Attrs.Max Occupancy Capacity.Value
芦辺小学校,アシベショウガッコウ,壱岐市芦辺町芦辺浦546番地,33.80316198,129.7615214,0920-45-0323,壱岐市,422100,長崎県,
芦辺浦住民集会所,アシベウラジュウミンシュウカイジョ,壱岐市芦辺町芦辺浦85番地3,33.80254806,129.7578482,,壱岐市,422100,長崎県,
芦辺町クオリティライフセンターつばさ,アシベチョウクオリティライフセンターツバサ,壱岐市芦辺町箱崎中山触2548番地,33.80958999,129.7472586,0920-45-4500,壱岐市,422100,長崎県,
花園公園,ハナゾノコウエン,長崎県長崎市花園町31,32.770715,129.849135,,長崎市,422011,長崎県,1861
花高中央公園,ハナタカチュウオウコウエン,長崎県佐世保市花高三丁目98-11,33.14034952,129.8096948,0956-24-1111,佐世保市,422029,長崎県,4500
花高小学校,ハナタカショウガッコウ,長崎県佐世保市花高三丁目4-1,33.13983881,129.8116627,0956-38-8814,佐世保市,422029,長崎県,6870
花高小学校,ハナタカショウガッコウ,長崎県佐世保市花高三丁目4-1,33.14053887,129.8114003,0956-38-8814,佐世保市,422029,長崎県,610
花高第一公園,ハナタカダイイチコウエン,長崎県佐世保市花高一丁目269-9,33.13751023,129.8048065,0956-24-1111,佐世保市,422029,長崎県,1300
花高第三公園,ハナタカダイサンコウエン,長崎県佐世保市花高四丁目110-142,33.14034309,129.8129388,0956-24-1111,佐世保市,422029,長崎県,1600
花高第二公園,ハナタカダイニコウエン,長崎県佐世保市花高三丁目20-3,33.14282172,129.8107687,0956-24-1111,佐世保市,422029,長崎県,1250
若宮神社,ワカミヤジンジャ,上県町佐護南里527,34.61174005,129.3545251,,対馬市,422096,長崎県,6
若松みなと公園,ワカマツミナトコウエン,長崎県南松浦郡新上五島町若松郷277番地12,32.88811551,129.02182,,新上五島町,424111,長崎県,"1,906"
若松中央小学校体育館,ワカマツチュウオウショウガッコウタイイクカン,長崎県南松浦郡新上五島町間伏郷74番地,32.881723,129.004523,,新上五島町,424111,長崎県,447
若松地区集会所,ワカマツチクシュウカイショ,長崎県南松浦郡新上五島町若松郷160番地,32.88906964,129.0213874,,新上五島町,424111,長崎県,75
若松支所,ワカマツシショ,長崎県南松浦郡新上五島町若松郷277番地7,32.887975,129.021179,0959-46-3111,新上五島町,424111,長崎県,166
若松東小学校体育館,ワカマツヒガシショウガッコウタイイクカン,長崎県南松浦郡新上五島町宿ノ浦郷646番地1,32.89506838,129.0613497,,新上五島町,424111,長崎県,383
若松総合運動公園,ワカマツソウゴウウンドウコウエン,長崎県南松浦郡新上五島町間伏郷無番地,32.87881422,129.0032754,,新上五島町,424111,長崎県,"48,000"
若竹台中央公園,ワカタケダイチュウオウコウエン,長崎県佐世保市若竹台町312,33.14615647,129.7876983,0956-24-1111,佐世保市,422029,長崎県,2800
若竹台北公園,ワカタケダイキタコウエン,長崎県佐世保市若竹台町265,33.14790176,129.7892558,0956-24-1111,佐世保市,422029,長崎県,650
草笛ケ丘,クサブエガオカ,長崎県平戸市田平町古梶免40-1,33.33525757,129.6139201,0950-57-1228,平戸市,422070,長崎県,
荒川体育館,アラカワタイイクカン,長崎県南松浦郡新上五島町荒川郷143番地2,32.922047,129.049777,,新上五島町,424111,長崎県,325
荒川郷集会所,アラカワゴウシュウカイショ,長崎県南松浦郡新上五島町荒川郷126番地10,32.921903,129.051241,,新上五島町,424111,長崎県,94
萱瀬出張所,カヤゼシュッチョウショ,長崎県大村市田下町1577,32.9525,130.0044444,0957-55-7001,大村市,422053,長崎県,想定なし
蒲河小学校,カマガショウガッコウ,有家町蒲河1641番地,32.6669707,130.3147791,,南島原市,422142,長崎県,200
蚊焼小学校グランド,カヤキショウガッコウグランド,長崎県長崎市蚊焼町1778,32.652509,129.817882,,長崎市,422011,長崎県,8757
蛙鼻公園,カワズバナコウエン,松浦市福島町里免1669番地1,33.38242389,129.8337972,-,松浦市,422088,長崎県,-
西地区コミュニティセンター,ニシチクコミュニティセンター,長崎県佐世保市金比良町1-7,33.1693558,129.7069345,0956-24-3711,佐世保市,422029,長崎県,350
西地区体育館,ニシチクタイイクカン,美津島町竹敷427-37,34.29535566,129.3004345,,対馬市,422096,長崎県,123
西坂公園,ニシザカコウエン,長崎県長崎市西坂町4,32.754303,129.871579,,長崎市,422011,長崎県,7084
西宇戸公民館,ニシウトコウミンカン,長崎県平戸市大島村西宇戸1372-2,33.48530434,129.5581791,,平戸市,422070,長崎県,97
西小学校,ニシショウガッコウ,峰町三根361-30,34.46798302,129.3158099,0920-83-0019,対馬市,422096,長崎県,145
西小学校体育館,ニシヨウガッコウタイイクカン,峰町三根361-30,34.46785918,129.3165609,,対馬市,422096,長崎県,333
西山2丁目公園,ニシヤマニチョウメコウエン,長崎県長崎市西山2-28,32.761877,129.887789,,長崎市,422011,長崎県,529
西山台南公園,ニシヤマダイミナミコウエン,長崎県長崎市西山台1-1,32.780044,129.889029,,長崎市,422011,長崎県,3784
西彼中央運動公園,セイヒチュウオウウンドウコウエン,長崎県西海市西彼町喰場郷1154-4,32.993922,129.760376,%280959%2937-0076,西海市,422126,長崎県,"6,900"
西彼中学校体育館,セイヒチュウガッコウタイイクカン,長崎県西海市西彼町喰場郷1173,32.993753,129.761452,%280959%2937-0077,西海市,422126,長崎県,589
西彼中学校運動場,セイヒチュウガッコウウンドウジョウ,長崎県西海市西彼町喰場郷1173,32.992612,129.761641,%280959%2937-0077,西海市,422126,長崎県,"8,645"
西彼保健福祉センター,セイヒホケンフクシセンター,長崎県西海市西彼町鳥加郷2218,32.990209,129.748138,%280959%2937-0024,西海市,422126,長崎県,259
西彼北小学校体育館,セイヒキタショウガッコウタイイクカン,長崎県西海市西彼町小迎郷2530,33.042558,129.743077,%280959%2937-0077,西海市,422126,長崎県,368
西彼北小学校運動場,セイヒキタショウガッコウウンドウジョウ,長崎県西海市西彼町小迎郷2530,33.042987,129.742986,%280959%2937-0077,西海市,422126,長崎県,"1,925"
西彼多目的運動公園,セイヒタモクテキウンドウコウエン,長崎県西海市西彼町喰場郷930-1,32.997612,129.762953,%280959%2937-0076,西海市,422126,長崎県,"12,167"
西彼教育文化センター,セイヒキョウイクブンカセンター,長崎県西海市西彼町大串郷1916-17,33.001968,129.731326,%280959%2937-0079,西海市,422126,長崎県,547
西彼杵高等学校体育館,ニシソノギコウトウガッコウタイイクカン,長崎県西海市大瀬戸町瀬戸西濱郷663,32.93726,129.65189,%28095%29894-3323,西海市,422126,長崎県,450
西彼総合体育館,セイヒソウゴウタイイクカン,長崎県西海市西彼町喰場郷1156-1,32.994488,129.761105,%280959%2937-0076,西海市,422126,長崎県,"2,322"
西彼農村環境改善センター,セイヒノウソンカンキョウカイゼンセンター,長崎県西海市西彼町喰場郷1150,32.995311,129.759631,%280959%2937-0070,西海市,422126,長崎県,957
西彼農業高等学校体育館,セイヒノウギョウコウトウガッコウタイイクカン,長崎県西海市西彼町上岳郷323,32.98854,129.77692,%28095%29894-3323,西海市,422126,長崎県,450
西有家Ｂ＆Ｇ海洋センター,ニシアリエB&Gカイヨウセンター,西有家町龍石788番地97,32.65351296,130.268047,0957-82-1825,南島原市,422142,長崎県,551
西有家中学校,ニシアリエチュウガッコウ,西有家町須川19番地,32.65535128,130.2977239,,南島原市,422142,長崎県,624
西有家公民館慈恩寺分館,ニシアリエコウミンカンジオンジブンカン,西有家町慈恩寺1364番地,32.65535128,130.2977239,,南島原市,422142,長崎県,47
西有家公民館見岳分館,ニシアリエコウミンカンミダケブンカン,西有家町見岳1120番地1,32.68913965,130.2956597,,南島原市,422142,長崎県,44
西有家公民館里坊分館,ニシアリエコウミンカンサトボウブンカン,西有家町里坊1059番地1,32.68913965,130.2956597,,南島原市,422142,長崎県,49
西有家公民館長野分館,ニシアリエコウミンカンナガノブンカン,西有家町長野1757番地1,32.65737948,130.2977129,,南島原市,422142,長崎県,60
西有家公民館龍石分館,ニシアリエコウミンカンタツイシブンカン,西有家町龍石5065番地3,32.65351296,130.268047,,南島原市,422142,長崎県,58
西有家小学校,ニシアリエショウガッコウ,西有家町須川33番地1,32.65737948,130.2977129,,南島原市,422142,長崎県,324
西有家町商工会駐車場,ニシアリエチョウショウコウカイチュウシャジョウ,西有家町須川786番地5,32.65266615,130.2924586,0957-82-2431,南島原市,422142,長崎県,1000
西有家総合学習センター,ニシアリエソウゴウガクシュウセンター,西有家町須川493番地3,32.67346646,130.3424107,,南島原市,422142,長崎県,2382
西有家老人福祉センター,ニシアリエロウジンフクシセンター,西有家町里坊2040番地,32.65933639,130.2946993,,南島原市,422142,長崎県,607
西泊地区多目的集会施設,ニシドマリチクタモクテキシュウカイシセツ,上対馬町西泊267,34.65695071,129.4783212,0920-86-2818,対馬市,422096,長崎県,62
西津屋地区集会施設,ニシツヤチクシュウカイシセツ,上県町西津屋955-2,34.66937049,129.4054318,,対馬市,422096,長崎県,28
西海スポーツガーデン体育館,サイカイスポーツガーデンタイイクカン,長崎県西海市西海町木場郷401,33.044361,129.697173,%280959%2937-0076,西海市,422126,長崎県,715
西海スポーツガーデン運動場,サイカイスポーツガーデンウンドウジョウ,長崎県西海市西海町木場郷401,33.043633,129.697812,%280959%2937-0076,西海市,422126,長崎県,"6,000"
西海中学校体育館,サイカイチュウガッコウタイイクカン,長崎県西海市西海町黒口郷518,33.061702,129.691213,%280959%2937-0077,西海市,422126,長崎県,650
西海中学校第２体育館,サイカイチュウガッコウダイニタイイクカン,長崎県西海市西海町中浦北郷2012,33.030467,129.656731,%280959%2937-0077,西海市,422126,長崎県,651
西海保健センター,サイカイホケンセンター,長崎県西海市西海町木場郷2235,33.065234,129.688887,%280959%2937-0067,西海市,422126,長崎県,104
西海公民館,サイカイコウミンカン,長崎県西海市西海町黒口郷488-1,33.064656,129.687371,%280959%2937-0079,西海市,422126,長崎県,560
西海北小学校体育館,サイカイキタショウガッコウタイイクカン,長崎県西海市西海町横瀬郷660,33.081148,129.688345,%280959%2937-0077,西海市,422126,長崎県,347
西海北小学校運動場,サイカイキタショウガッコウグラウンド,長崎県西海市西海町横瀬郷660,33.080852,129.689057,%280959%2937-0077,西海市,422126,長崎県,"1,500"
西海北運動場,サイカイチュウガッコウウンドウジョウ,長崎県西海市西海町黒口郷518,33.062621,129.690596,%280959%2937-0077,西海市,422126,長崎県,"6,500"
西海南体育館,サイカイミナミタイイクカン,長崎県西海市西海町中浦南郷215,33.005274,129.661926,%280959%2937-0077,西海市,422126,長崎県,313
西海国立公園九十九島動植物園%28駐車場%29,サイカイコクリツコウエンクジュウクシマドウショクブツエンチュウシャジョウ,長崎県佐世保市船越町2172,33.15155131,129.6901219,0956-24-1111,佐世保市,422029,長崎県,2650
西海学園高等学校,サイカイガクエンコウトウガッコウ,長崎県佐世保市春日町29-22,33.20066394,129.7217172,0956-23-6161,佐世保市,422029,長崎県,380
西海学園高等学校,サイカイガクエンコウトウガッコウ,長崎県佐世保市春日町29-22,33.20247255,129.7239819,0956-23-6161,佐世保市,422029,長崎県,13030
西海小学校体育館,サイカイショウガッコウタイイクカン,長崎県西海市西海町太田和郷812,33.036563,129.666605,%280959%2937-0077,西海市,422126,長崎県,344
西海小学校運動場,サイカイショウガッコウウンドウジョウ,長崎県西海市西海町太田和郷812,33.037071,129.666731,%280959%2937-0077,西海市,422126,長崎県,"1,500"
西海東小学校体育館,サイカイヒガシショウガッコウタイイクカン,長崎県西海市西海町丹納郷2030,33.058812,129.701175,%280959%2937-0077,西海市,422126,長崎県,345
西海東小学校運動場,サイカイヒガシショウガッコウウンドウジョウ,長崎県西海市西海町丹納郷2030,33.058639,129.701688,%280959%2937-0077,西海市,422126,長崎県,"2,000"
西海橋公園,サイカイバシコウエン,長崎県佐世保市針尾東町2678外,33.05546564,129.7569548,0956-24-1111,佐世保市,422029,長崎県,63000
西海橋公園,サイカイバシコウエン,長崎県西海市西彼町小迎郷337-3,33.049102,129.759461,%28095%29894-3031,西海市,422126,長崎県,"2,500"
西田児童公園,ニシダジドウコウエン,長崎県西彼杵郡長与町嬉里郷371-1,32.824702,129.873506,,長与町,423076,長崎県,1632
西神ノ浦地区集会所,ニシコウノウラチクシュウカイショ,長崎県南松浦郡新上五島町西神ノ浦郷281番地2地先,32.902281,129.020739,,新上五島町,424111,長崎県,52
西荻田区公民館,ニシオギタクコウミンカン,長崎県平戸市田平町荻田免1544,33.3420221,129.5874866,,平戸市,422070,長崎県,126
西諫早ふれあい会館,ニシイサハヤフレアイカイカン,長崎県諫早市真崎町 1086-1,32.85111111,130.0158333,%280957%2925-2100,諫早市,422045,長崎県,278人%282平方ﾒｰﾄﾙあたり1人%29
西諫早公民館,ニシイサハヤコウミンカン,長崎県諫早市山川町1-3,32.8461115,130.0243813,%280957%2926-1500,諫早市,422045,長崎県,"1,102人%282平方ﾒｰﾄﾙあたり1人%29"
西諫早小学校屋内運動場,ニシイサハヤショウガッコウオクナイウンドウジョウ,長崎県諫早市馬渡町3,32.84472222,130.0263889,%280957%2926-6923,諫早市,422045,長崎県,391人%282平方ﾒｰﾄﾙあたり1人%29
西部中学校,セイブチュウガッコウ,峰町三根328-15,34.46338333,129.3149516,0920-83-0004,対馬市,422096,長崎県,158
西部中学校体育館,セイブチュウガッコウタイイクカン,峰町三根328-15,34.46368408,129.3144152,,対馬市,422096,長崎県,324
西部地区老人憩の家,セイブチクロウジンイコイノイエ,壱岐市勝本町勝本浦389番地2,33.85365727,129.6904661,,壱岐市,422100,長崎県,
西郷小学校,サイゴウショウガッコウ,長崎県雲仙市瑞穂町西郷甲1165－1,32.86432778,130.2506278,,雲仙市,422134,長崎県,364
西陵高等学校屋内運動場,セイリョウコウトウガッコウオクナイウンドウジョウ,長崎県諫早市多良見町化屋1387-2,32.82689279,129.9896842,%280957%2943-4155,諫早市,422045,長崎県,930人%282平方ﾒｰﾄﾙあたり1人%29
見岳小学校,ミダケショウガッコウ,西有家町見岳1116番地,32.68963037,130.2955327,,南島原市,422142,長崎県,173
調川中学校,ツキノカワチュウガッコウ,松浦市調川町下免1009番地,33.35285496,129.7327316,0956-72-0184,松浦市,422088,長崎県,500
調川公民館,ツキノカワコウミンカン,松浦市調川町下免592番地7,33.347487,129.730093,0956-72-3062,松浦市,422088,長崎県,240
調川小学校,ツキノカワショウガッコウ,松浦市調川町下免986番地,33.35250993,129.7339439,0956-72-0212,松浦市,422088,長崎県,500
諏訪公園,スワコウエン,長崎県大村市諏訪二丁目274-4,32.925,129.9613889,0957-53-4111,大村市,422053,長崎県,想定なし
諫早中央保育所,イサハヤチュウオウホイクショ,長崎県諫早市野中町508-7,32.83583333,130.0569444,%280957%2922-1096,諫早市,422045,長崎県,296人%282平方ﾒｰﾄﾙあたり1人%29
諫早商工会館ビル,イサハヤショウコウカイカンビル,長崎県諫早市高城町5-10,32.845,130.0522222,%280957%2922-3323,諫早市,422045,長崎県,345人%282平方ﾒｰﾄﾙあたり1人%29
諫早商業高等学校屋内運動場,イサハヤショウギョウコウトウガッコウオクナイウンドウジョウ,長崎県諫早市宇都町8-26,32.8483939,130.039505,%280957%2926-1303,諫早市,422045,長崎県,"1,142人%282平方ﾒｰﾄﾙあたり1人%29"
諫早市体育館,イサハヤシタイイクカン,長崎県諫早市東小路町2-38,32.84416667,130.0494444,%280957%2922-0177,諫早市,422045,長崎県,565人%282平方ﾒｰﾄﾙあたり1人%29
諫早市社会福祉会館,イサハヤシシャカイフクシカイカン,長崎県諫早市新道町948,32.835,130.0505556,%280957%2924-5100,諫早市,422045,長崎県,261人%282平方ﾒｰﾄﾙあたり1人%29
諫早幼稚園,イサハヤヨウチエン,長崎県諫早市野中町508-7,32.83583333,130.0569444,%280957%2922-2248,諫早市,422045,長崎県,296人%282平方ﾒｰﾄﾙあたり1人%29
諫早東特別支援学校第２校舎,イサハヤヒガシトクベツシエンガッコウダイ２コウシャ,長崎県諫早市永昌東町24-2,32.85659173,130.0413295,%280957%2922-1863,諫早市,422045,長崎県,589人%282平方ﾒｰﾄﾙあたり1人%29
諫早東高等学校体育館,イサハヤヒガシコウトウガッコウタイイクカン,長崎県諫早市森山町杉谷317,32.82283517,130.1460969,%280957%2936-1010,諫早市,422045,長崎県,509人%282平方ﾒｰﾄﾙあたり1人%29
諫早特別支援学校屋内運動場,イサハヤトクベツシエンガッコウオクナイウンドウジョウ,長崎県諫早市真崎町1670-1,32.85092207,130.0283647,%280957%2926-1798,諫早市,422045,長崎県,242人%282平方ﾒｰﾄﾙあたり1人%29
諫早農業高等学校第１体育館,イサハヤノウギョウコウトウガッコウダイ１タイイクカン,長崎県諫早市立石町1003,32.83700152,130.0586728,%280957%2922-0050,諫早市,422045,長崎県,704人%282平方ﾒｰﾄﾙあたり1人%29
諫早高等学校屋内運動場,イサハヤコウトウガッコウオクナイウンドウジョウ,長崎県諫早市東小路町1-7,32.8444874,130.052553,%280957%2922-1222,諫早市,422045,長崎県,"1,353人%282平方ﾒｰﾄﾙあたり1人%29"
谷口川公園,タニグチガワコウエン,長崎県長崎市西海町1936-12付近,32.854845,129.783887,,長崎市,422011,長崎県,
豆酘中学校,ツツチュウガッコウ,厳原町豆酘510,34.11942182,129.1893928,0920-57-0046,対馬市,422096,長崎県,168
豆酘中学校体育館,ツツチュウガッコウタイイクカン,厳原町豆酘510,34.11976008,129.1898749,,対馬市,422096,長崎県,360
豆酘小学校,ツツショウガッコウ,厳原町豆酘626,34.11951138,129.1870639,0920-57-0004,対馬市,422096,長崎県,172
豆酘小学校体育館,ツツショウガッコウタイイクカン,厳原町豆酘626,34.1190584,129.1870961,,対馬市,422096,長崎県,316
豊地区集会施設,トヨチクシュウカイシセツ,上対馬町豊1313-8,34.69082548,129.4572868,0920-86-2024,対馬市,422096,長崎県,80
豊小学校,トヨショウガッコウ,上対馬町豊793,34.6857743,129.4560203,0920-86-2432,対馬市,422096,長崎県,224
豊小学校体育館,トヨショウガッコウタイイクカン,上対馬町豊793,34.68588899,129.4565031,,対馬市,422096,長崎県,331
豊玉中学校,トヨタマチュウガッコウ,豊玉町仁位500,34.3955637,129.3211087,0920-58-0014,対馬市,422096,長崎県,266
豊玉中学校体育館,トヨタマチュウガッコウタイイクカン,豊玉町仁位500,34.39546632,129.3198856,,対馬市,422096,長崎県,396
豊玉保健センター,トヨタマホケンセンター,豊玉町仁位165-1,34.38943722,129.3144246,0920-58-8181,対馬市,422096,長崎県,51
豊玉南保育所,トヨタマミナミホイクショ,豊玉町嵯峨619,34.35812764,129.2712286,0920-59-0435,対馬市,422096,長崎県,42
豊玉小学校,トヨタマショウガッコウ,豊玉町仁位1903,34.39043124,129.3110633,0920-58-1104,対馬市,422096,長崎県,148
豊玉小学校体育館,トヨタマショウガッコウタイイクカン,豊玉町仁位1903,34.39028073,129.310484,,対馬市,422096,長崎県,181
豊玉文化会館,トヨタマブンカカイカン,豊玉町仁位370,34.39442166,129.3195101,0920-58-0062,対馬市,422096,長崎県,195
豊玉町漁協,トヨタママチギョキョウ,豊玉町千尋藻355-9,34.40689219,129.373637,0920-58-1211,対馬市,422096,長崎県,45
豊玉町漁協唐洲出張所,トヨタママチギョキョウカラスシュッチョウショ,豊玉町唐州67,34.35585904,129.2492,0920-59-0037,対馬市,422096,長崎県,46
豊玉町漁協塩浜出張所,トヨタママチギョキョウウオウラシュッチョウショ,豊玉町横浦98,34.39067967,129.3839175,0920-58-0511,対馬市,422096,長崎県,45
豊玉町漁協水崎支所,トヨタママチギョキョウミズサキシショ,豊玉町唐州323-5,34.35568595,129.2660897,0920-59-0005,対馬市,422096,長崎県,56
豊玉町漁協綱島支所,トヨタママチツナシマシショ,豊玉町小綱331,34.41677718,129.2780019,0920-58-1102,対馬市,422096,長崎県,45
豊玉総合運動公園体育館,トヨタマソウゴウウンドウコウエンタイイクカン,豊玉町仁位74-3,34.3866416,129.3127412,0920-58-2777,対馬市,422096,長崎県,654
豊玉高等学校,トヨタマコウトウガッコウ,豊玉町仁位1331-2,34.39769725,129.3170103,0920-58-0399,対馬市,422096,長崎県,738
豊玉高等学校体育館,トヨタマコウトウガッコウタイイクカン,豊玉町仁位1331-2,34.39837005,129.3173858,,対馬市,422096,長崎県,
貝口地区集会施設,カイグチチクシュウカイシセツ,豊玉町貝口63,34.36584164,129.2758075,,対馬市,422096,長崎県,24
賀佐公民館,カサコウミンカン,峰町賀佐18,34.44930322,129.3016714,,対馬市,422096,長崎県,4
賀谷ｺﾐｭﾆﾃｨｰｾﾝﾀｰ,ガヤコミュニティーセンター,美津島町賀谷120,34.37094211,129.3748051,,対馬市,422096,長崎県,32
赤佐古公園,アカサココウエン,長崎県大村市赤佐古町154-1,32.90833333,129.9730556,0957-53-4111,大村市,422053,長崎県,想定なし
赤尾区コミュニティセンター,アカオクコミュニティセンター,長崎県南松浦郡新上五島町赤尾郷326番地2,33.000516,129.161528,,新上五島町,424111,長崎県,144
赤島ｺﾐｭﾆﾃｨｰｾﾝﾀｰ,アカシマコミュニティーセンター,美津島町鴨居瀬564,34.35444319,129.4062176,,対馬市,422096,長崎県,9
赤崎公園,アカサキコウエン,長崎県佐世保市赤崎町857,33.15452164,129.6999826,0956-24-1111,佐世保市,422029,長崎県,800
赤崎台第一公園,アカサキダイダイイチコウエン,長崎県佐世保市赤崎町1450-1,33.15886019,129.6924711,0956-24-1111,佐世保市,422029,長崎県,1450
赤崎小学校,アカサキショウガッコウ,長崎県佐世保市鹿子前町330,33.1606644,129.6882277,0956-28-5543,佐世保市,422029,長崎県,480
赤崎小学校,アカサキショウガッコウ,長崎県佐世保市鹿子前町330,33.1607575,129.6889283,0956-28-5543,佐世保市,422029,長崎県,3460
赤迫ふれあい公園,アカサコフレアイコウエン,長崎県長崎市赤迫2-10,32.799670,129.855262,,長崎市,422011,長崎県,
越高地区集落ｾﾝﾀｰ,コシタカチクシュウラクセンター,上県町越高330,34.55143714,129.3297584,,対馬市,422096,長崎県,23
跡次公民館,アトツギコウミンカン,長崎県南松浦郡新上五島町三日ノ浦郷1番地391,32.97216795,129.0523832,,新上五島町,424111,長崎県,46
転石公園,コロビイシコウエン,長崎県長崎市北浦町1683-3付近,32.719550,129.901950,,長崎市,422011,長崎県,
農村環境改善センター,ノウソンカンキョウカイゼンセンター,長崎県波佐見町長野郷173-2,33.11965824,129.8740447,0956-85-2111,波佐見町,423238,長崎県,230
農村環境改善センター前庭,ノウソンカンキョウカイゼンセンターマエニワ,長崎県波佐見町長野郷187,33.11981741,129.8743946,0956-85-2111,波佐見町,423238,長崎県,1950
農業体験施設,ノウギョウタイケンシセツ,長崎県北松浦郡佐々町平野免220,33.237171,129.667704,%280956%2962-6368,佐々町,423912,長崎県,
辻の尾公園,ツジノオコウエン,長崎県長崎市田中町962,32.769762,129.948652,,長崎市,422011,長崎県,1101
遊学の館くにみ,ユウガクノヤカタクニミ,長崎県雲仙市国見町神代丙1230-1,32.85495556,130.2683139,,雲仙市,422134,長崎県,639
道の駅「させぼっくす　９９」,ミチノエキサセボックスナインティナイン,長崎県佐世保市愛宕町11,33.201475,129.6718972,0956-24-1111,佐世保市,422029,長崎県,3250
道の駅「させぼっくす　９９」,ミチノエキサセボックスナインティナイン,長崎県佐世保市愛宕町11,33.20158876,129.6716071,0956-24-1111,佐世保市,422029,長崎県,30
道の駅「昆虫の里たびら」,ミチノエキコンチュウノサトタビラ,長崎県平戸市田平町深月免518-1・518-4・519-2・521-2,33.318096,129.602714,0950-57-1111,平戸市,422070,長崎県,
道土井地区漁民研修集会施設,ミチドイチクギョミンケンシュウシュウカイシセツ,長崎県南松浦郡新上五島町道土井郷149番地4,32.945486,129.033662,,新上五島町,424111,長崎県,65
遠竹小学校 屋内運動場,トオダケショウガッコウオクナイウンドウジョウ,長崎県諫早市小長井町遠竹557,32.95361111,130.1958333,%280957%2934-2045,諫早市,422045,長崎県,304人%282平方ﾒｰﾄﾙあたり1人%29
遣唐使ふるさと館,ケントウシフルサトカン,長崎県五島市三井楽町濱ノ畔3150番地1,32.738293,128.690272,0959-84-3555,五島市,422118,長崎県,70
那賀地区公民館,ナカチクコウミンカン,壱岐市芦辺町中野郷西触362番地,33.79031452,129.7214173,0920-45-3001,壱岐市,422100,長崎県,
郷ノ浦中学校,ゴウノウラチュウガッコウ,壱岐市郷ノ浦町本村触75番地,33.75129388,129.6946275,0920-47-0424,壱岐市,422100,長崎県,
郷ノ浦町デイサービスセンター,ゴウノウラチョウデイサービスセンター,壱岐市郷ノ浦町坪触3099番地,33.73212827,129.6975071,0920-47-0132,壱岐市,422100,長崎県,
郷ノ首地区集会所,ゴウノクビチクシュウカイショ,長崎県南松浦郡新上五島町荒川郷330番地4,32.925793,129.036757,,新上五島町,424111,長崎県,50
野中東公園,ノナカヒガシコウエン,長崎県佐世保市野中町560外,33.21409316,129.7120586,0956-24-1111,佐世保市,422029,長崎県,3500
野子小学校,ノコショウガッコウ,長崎県平戸市野子町1955,33.18973006,129.3658967,0950-29-1220,平戸市,422070,長崎県,659
野子小学校グラウンド,ノコショウガッコウグラウンド,長崎県平戸市野子町1955,33.1892497,129.3661542,0950-29-1220,平戸市,422070,長崎県,
野岳湖公園,ノダケココウエン,長崎県大村市東野岳町1097-1,32.97777778,129.9794444,0957-53-4111,大村市,422053,長崎県,想定なし
野母児童遊園,ノモジドウユウエン,長崎県長崎市野母町2107,32.581955,129.753556,,長崎市,422011,長崎県,300
野母崎地域センターグランド,ノモザキチイキセンターグランド,長崎県長崎市野母町1665,32.581222,129.759457,,長崎市,422011,長崎県,1200
野母崎小中学校グランド,ノモザキショウチュウガッコウグランド,長崎県長崎市野母町1,32.582712,129.759816,,長崎市,422011,長崎県,1000
野田小学校体育館,ノダショウガッコウタイイクカン,加津佐町乙1192番地,32.63658282,130.1547366,,南島原市,422142,長崎県,280
野田研修センター,ノダケンシュウセンター,長崎県平戸市田平町野田免131-5・132-3,33.36955137,129.5747418,-,平戸市,422070,長崎県,279
野田街区公園,ノダガイクコウエン,長崎県西彼杵郡時津町野田郷216-2,32.82442,129.84353,,時津町,423084,長崎県,
金堀公園,カナホリコウエン,長崎県西彼杵郡時津町西時津郷1000-122,32.839327,129.85162,,時津町,423084,長崎県,
金比良小学校,コンピラショウガッコウ,長崎県佐世保市金比良町1-5,33.16946171,129.7077932,0956-22-8300,佐世保市,422029,長崎県,3860
金比良小学校,コンピラショウガッコウ,長崎県佐世保市金比良町1-5,33.16980677,129.7072731,0956-22-8300,佐世保市,422029,長崎県,380
金浜公民館,カナハマコウミンカン,長崎県雲仙市小浜町金浜2260－1,32.70863333,130.1868194,,雲仙市,422134,長崎県,188
金田小学校,カンダショウガッコウ,厳原町下原31,34.23106308,129.2063767,0920-56-0002,対馬市,422096,長崎県,164
金田小学校体育館,カンダショウガッコウタイイクカン,厳原町下原31,34.23066391,129.2060226,,対馬市,422096,長崎県,302
釜田区公民館,カマタクコウミンカン,長崎県平戸市田平町大久保免134-10,33.36913841,129.5919622,-,平戸市,422070,長崎県,213
針尾地区コミュニティセンター,ハリオチクコミュニティセンター,長崎県佐世保市針尾中町1538-5,33.07778321,129.756085,0956-58-3884,佐世保市,422029,長崎県,120
針尾地区コミュニティセンター　体育室,ハリオチクコミュニティセンタータイイクシツ,長崎県佐世保市針尾北町756,33.10027672,129.7560598,,佐世保市,422029,長崎県,160
針尾小学校,ハリオショウガッコウ,長崎県佐世保市針尾中町1863,33.0822261,129.7546915,0956-58-2013,佐世保市,422029,長崎県,270
針尾小学校,ハリオショウガッコウ,長崎県佐世保市針尾中町1863,33.08113871,129.7552073,0956-58-2013,佐世保市,422029,長崎県,1760
